TRADE_DATE,MARKET,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,score_raw_mse,score_curve_z,market_label,EVENT_LABEL
2021-01-08,TTF,20.36,19.55,17.56912,16.8392,16.5212,16.51501,16.63167,16.85443,17.21165,18.2188,18.53209,18.59915,18.55414,18.10517,15.86621,15.40962,15.16652,15.0084,15.09936,15.37931,15.67394,16.57662,16.99223,17.10687,17.06548,16.65253,15.06162,14.62819,14.39741,14.23125,14.3175,14.58296,14.97201,15.75589,16.30713,16.33905,0.0140747465,1.20237398147583,TTF,JKM cold-snap 2021Q1
2021-01-08,JKM,56.99704925,31.88646112,19.33502,17.61952839,16.65456436,17.0261745,17.26891018,17.71970503,17.79264531,19.28493169,20.31805303,21.20000597,21.38561174,19.28211505,16.28752462,15.31838878,15.28711348,15.18571453,15.50170936,16.62012699,16.41610678,17.13915886,17.63844769,19.19554331,19.19554331,17.62704828,15.9444263,14.97465273,14.20664074,14.45413283,14.75490187,15.81943138,15.49945074,16.1821133,16.65352805,17.31769647,1.0002472,14.383367538452148,JKM,JKM cold-snap 2021Q1
2021-01-11,TTF,22.31,20.9,18.2312,17.24952,17.11863,17.01547,17.13566,17.36517,17.59684,18.62654,18.94684,19.00062,18.95465,18.49598,15.92258,15.46437,15.2204,15.06285,15.15414,15.43511,15.78615,16.6953,17.11388,17.2407,17.19898,16.7828,15.23074,14.79244,14.55907,14.3946,14.48184,14.75035,15.11765,15.90915,16.46575,16.50796,0.02132264,2.4918670654296875,TTF,JKM cold-snap 2021Q1
2021-01-11,THE,21.68,20.52,18.50322,17.61452,17.57105,17.43047,17.55066,17.78017,17.89085,18.83154,19.05608,19.02563,18.97965,18.52098,16.14758,15.68937,15.4454,15.28785,15.37914,15.66011,15.94615,16.8553,17.27388,17.4007,17.35898,16.9428,15.53074,15.09244,14.85907,14.6946,14.78184,15.05035,15.39265,16.18415,16.74075,16.78296,0.014178291,0.8214747309684753,THE,JKM cold-snap 2021Q1
2021-01-11,JKM,75.53259215,34.92790218,20.33727288,18.65195477,17.8187704,17.80667277,18.06053572,18.53199549,18.54390577,20.09920109,21.17594401,21.97275518,22.1651129,19.98494269,16.6579864,15.66681016,15.63482637,15.53114001,15.85429671,16.99816544,16.51760568,17.2451231,17.74749607,19.25547144,19.25547144,17.68205644,15.99419567,15.02140676,14.25098556,14.4992547,14.80094612,15.86880317,15.54784117,16.23261541,16.7054937,17.44323523,1.9103491,28.061918258666992,JKM,JKM cold-snap 2021Q1
2021-01-12,THE,25.77,24.44,19.19334,18.21522,17.94208,17.92575,18.06766,18.37344,18.64044,19.20955,19.49285,19.5887,19.54136,19.06911,16.45994,15.99303,15.74443,15.5602,15.65308,15.93894,16.17251,17.09528,17.52012,17.67602,17.63361,17.21055,15.57686,15.13724,14.90316,14.70945,14.79678,15.06556,15.41414,16.20676,16.76416,16.84095,0.045761984,5.1814422607421875,THE,JKM cold-snap 2021Q1
2021-01-12,JKM,75.49169634,36.64775309,21.06175795,18.77327965,18.3466142,18.32240528,18.58362084,19.06873544,19.03141893,20.62760245,21.73265259,22.56172106,22.75924442,20.52062846,16.96427165,15.95488018,15.92232521,15.81671548,16.145823,17.3107133,16.64827172,17.38152104,17.88787528,19.4826143,19.4826143,17.8906573,16.18287201,15.19859896,14.41909858,14.67030956,14.97555592,16.05602263,15.73124864,16.42413192,16.90258573,17.72804293,1.8249811,26.77886390686035,JKM,JKM cold-snap 2021Q1
2021-01-12,TTF,26.47,24.94,18.89979,17.82522,17.46282,17.46784,17.5916,17.99058,18.3427,19.00455,19.3858,19.5637,19.51636,19.04411,16.22494,15.75803,15.50943,15.3252,15.41808,15.70394,16.02251,16.94527,17.37012,17.52603,17.48361,17.06055,15.27686,14.83724,14.60316,14.40945,14.49678,14.76556,15.13914,15.93176,16.48916,16.56595,0.062700294,9.853482246398926,TTF,JKM cold-snap 2021Q1
2021-01-13,THE,20.89,20.025,17.80468,17.21204,17.0303,16.84992,16.98331,17.27071,17.72895,18.26987,18.53911,18.63425,18.58922,18.14,15.99884,15.54505,15.30344,15.09485,15.18494,15.46222,15.82677,16.72905,17.14447,17.32495,17.28341,16.86906,15.42825,14.9929,14.7611,14.5461,14.63244,14.89818,15.2744,16.0584,16.60973,16.70712,0.014552199,0.8730908632278442,THE,JKM cold-snap 2021Q1
2021-01-13,JKM,87.01666428,27.4437172,18.87324512,17.30640968,17.23518989,17.41872811,17.66706029,18.12824861,18.30161258,19.83658653,20.89926081,21.86123673,22.05264662,19.88352198,16.74762882,15.75114076,15.71898475,15.47788166,15.79995041,16.93989549,16.35937385,17.07992538,17.57750006,19.81179348,19.81179348,18.19293546,16.06581979,15.08866281,14.31480354,14.56417991,14.86723887,15.93987321,15.17752691,15.84600231,16.30764579,17.59680437,2.8880615,42.75663375854492,JKM,JKM cold-snap 2021Q1
2021-01-13,TTF,21.565,20.5,17.38968,16.79704,16.6153,16.41809,16.53441,16.90941,17.43575,18.06487,18.42727,18.60925,18.56422,18.115,15.76884,15.31505,15.07344,14.86485,14.95494,15.23222,15.66677,16.56905,16.98447,17.16495,17.12341,16.70906,15.12825,14.6929,14.4611,14.2461,14.33244,14.59818,14.9744,15.7584,16.30973,16.40712,0.022291366,2.6642160415649414,TTF,JKM cold-snap 2021Q1
2021-01-14,THE,20.39,19.575,17.48483,16.82173,16.66148,16.55317,16.68419,16.96647,17.46451,17.99581,18.26015,18.31387,18.26955,17.82734,16.13696,15.67949,15.43591,15.2286,15.31944,15.59903,15.9266,16.8352,17.25353,17.4513,17.40943,16.99179,15.40325,14.9679,14.7361,14.5211,14.60744,14.87318,15.32648,16.11372,16.66734,16.78284,0.014526614,0.8695589303970337,THE,JKM cold-snap 2021Q1
2021-01-14,TTF,21.04,20.025,17.07483,16.41173,16.25148,16.12663,16.24089,16.60923,17.13263,17.75081,18.10691,18.31887,18.27455,17.83234,15.89696,15.43949,15.19591,14.9886,15.07944,15.35903,15.7766,16.6852,17.10353,17.3013,17.25943,16.84179,15.12825,14.6929,14.4611,14.2461,14.33244,14.59818,15.03647,15.82372,16.37734,16.49284,0.019695196,2.202324151992798,TTF,JKM cold-snap 2021Q1
2021-01-14,JKM,87.13869544,26.14160863,18.51013575,17.07006826,17.10519186,17.11403978,17.35802813,17.81114935,18.1402655,19.66170712,20.71501286,21.61130807,21.8005197,19.65621068,16.72424829,15.7291512,15.69703054,15.45628643,15.77789525,16.91624835,16.98936442,17.73765791,18.25437697,19.83957731,19.83957731,18.21844902,16.08835031,15.10982298,14.33487845,14.58460455,14.88808851,15.9622271,15.19881169,15.86822456,16.33051545,17.69521467,2.9360666,43.47813415527344,JKM,JKM cold-snap 2021Q1
2021-01-15,TTF,19.945,19.25,16.62163,16.0084,15.78678,15.77095,15.88269,16.24291,16.78585,17.39153,17.74042,17.97295,17.92946,17.4956,15.64584,15.1956,14.95587,14.73615,14.82546,15.10034,15.61664,16.51602,16.93011,17.11698,17.07555,16.66236,14.97963,14.54855,14.31903,14.09265,14.17806,14.44093,14.93381,15.71569,16.26552,16.29871,0.018214293,1.9388524293899536,TTF,JKM cold-snap 2021Q1
2021-01-15,JKM,72.69079559,23.16194302,18.09405602,16.58906838,16.62327264,16.79429396,17.03372382,17.47837926,17.78352439,19.27504579,20.30763753,21.29735274,21.48383332,19.37065614,16.48128454,15.50064558,15.4689999,15.23175158,15.54869315,16.67051223,16.74255665,17.47996827,17.98920783,19.84714578,19.84714578,18.22537885,16.09448009,15.11559174,14.34033997,14.59016576,14.89374881,15.96830137,15.20460363,15.87428004,16.33671093,17.70073391,1.975144,29.0357666015625,JKM,JKM cold-snap 2021Q1
2021-01-15,THE,19.355,18.765,17.04162,16.4284,16.20678,16.20714,16.33529,16.61125,17.116,17.63652,17.89549,17.96795,17.92446,17.4906,15.89584,15.4456,15.20587,14.98615,15.07546,15.35034,15.78164,16.68103,17.09511,17.28197,17.24055,16.82736,15.27463,14.84355,14.61403,14.38765,14.47306,14.73593,15.22881,16.01069,16.56052,16.59371,0.014161736,0.8191893696784973,THE,JKM cold-snap 2021Q1
2021-01-18,THE,18.4,17.825,16.6128,16.21555,16.0593,15.99186,16.11837,16.39088,16.94769,17.46319,17.71966,17.82913,17.78596,17.35533,15.89584,15.4456,15.20587,14.98615,15.07546,15.35034,15.81723,16.71895,17.13411,17.33505,17.29349,16.8789,15.27463,14.84355,14.61403,14.38765,14.47306,14.73593,15.23575,16.01825,16.56852,16.57611,0.014620298,0.8824915289878845,THE,JKM cold-snap 2021Q1
2021-01-18,JKM,72.84563742,21.25451629,16.74451036,15.99959017,15.837651,16.16746711,16.39796053,16.82601974,17.57040013,19.0440466,20.06426338,21.17084772,21.3561871,19.25559313,16.45264199,15.47369271,15.44211457,15.20525154,15.52165369,16.64151704,16.79716758,17.53698668,18.04787778,19.8075628,19.8075628,18.18906175,16.06236859,15.08544354,14.31175216,14.56105751,14.86404571,15.93646088,15.17429417,15.84261713,16.30414377,17.3673554,2.09974,30.908405303955078,JKM,JKM cold-snap 2021Q1
2021-01-18,TTF,18.9,18.26,16.2078,15.81055,15.6543,15.57088,15.6812,16.03685,16.62337,17.22319,17.5687,17.83912,17.79596,17.36533,15.64584,15.1956,14.95587,14.73615,14.82546,15.10034,15.65723,16.55895,16.97411,17.17505,17.13349,16.7189,14.97963,14.54855,14.31903,14.09265,14.17806,14.44093,14.94575,15.72825,16.27852,16.28611,0.017075663,1.736275553703308,TTF,JKM cold-snap 2021Q1
2021-01-19,JKM,72.57973723,22.65595725,18.38830097,17.12978608,16.92003359,17.29678132,17.54337495,18.00133453,18.50662288,20.05879126,21.13336936,21.74762144,21.93803904,19.78019693,16.90088696,15.89525826,15.8628273,15.61951442,15.9445232,17.094908,17.25480393,18.0147802,18.53959167,20.06148039,20.06148039,18.42221096,16.26826809,15.27880109,14.49518733,14.74772394,15.05458107,16.14074934,15.36880642,16.04568844,16.51314067,17.45183681,1.8718172,27.48279571533203,JKM,JKM cold-snap 2021Q1
2021-01-19,THE,19.835,19.2,17.69624,17.14085,16.84071,16.86205,16.99567,17.28374,17.77433,18.31485,18.58376,18.6597,18.61456,18.16425,16.39551,15.93088,15.6835,15.47372,15.56599,15.84996,16.24697,17.17345,17.60001,17.77945,17.73681,17.31149,15.46937,15.03269,14.80018,14.57575,14.6623,14.92868,15.37422,16.16398,16.71935,16.72233,0.015470569,0.9998671412467957,THE,JKM cold-snap 2021Q1
2021-01-19,TTF,20.325,19.625,17.30124,16.74585,16.44571,16.4502,16.56675,16.94249,17.4309,18.05985,18.42215,18.6547,18.60956,18.15925,16.14551,15.68088,15.4335,15.22372,15.31599,15.59996,16.08697,17.01345,17.44001,17.61945,17.57681,17.15149,15.17437,14.73769,14.50518,14.28075,14.3673,14.63368,15.08422,15.87397,16.42935,16.43233,0.019081641,2.0931646823883057,TTF,JKM cold-snap 2021Q1
2021-01-20,THE,19.375,18.645,17.45532,16.95492,16.7581,16.66401,16.79618,17.08121,17.60876,18.14398,18.41023,18.49805,18.45331,18.00702,16.43138,15.96572,15.71779,15.50837,15.60085,15.88547,16.22788,17.15325,17.5793,17.75925,17.71666,17.29183,15.47962,15.04265,14.80998,14.58565,14.67226,14.93883,15.38787,16.17912,16.73555,16.73758,0.01492824,0.9250014424324036,THE,JKM cold-snap 2021Q1
2021-01-20,TTF,19.94,19.13,17.08032,16.57992,16.3831,16.27236,16.38765,16.75932,17.26115,17.88397,18.24275,18.48805,18.44331,17.99702,16.18138,15.71572,15.46779,15.25837,15.35085,15.63547,16.06788,16.99325,17.4193,17.59925,17.55666,17.13183,15.18462,14.74765,14.51498,14.29065,14.37726,14.64383,15.11288,15.90413,16.46055,16.46258,0.017588086,1.8274421691894531,TTF,JKM cold-snap 2021Q1
2021-01-20,JKM,72.72390451,24.25028309,18.88544685,17.29099074,16.97209952,17.33113843,17.57822187,18.03709111,18.23015031,19.75913066,20.81765552,21.91077745,22.10259719,19.92855931,16.90797099,15.90193452,15.86949303,15.62610103,15.95124343,17.10208103,16.96649501,17.71378095,18.22980003,19.93788219,19.93788219,18.30872123,16.16806791,15.18469198,14.40590761,14.6568711,14.96185883,16.04131976,15.27412164,15.94685144,16.41143297,17.48650191,1.8806365,27.615346908569336,JKM,JKM cold-snap 2021Q1
2021-01-21,JKM,72.47453608,22.82451118,18.43012147,17.36273991,17.57621622,17.40355551,17.65167137,18.11245798,18.35493484,19.89438099,20.9601514,22.01851056,22.21128369,20.02657519,16.84999398,15.84740719,15.81507694,15.57251952,15.89654702,17.04343843,16.73718719,17.4743652,17.9834055,19.7066561,19.7066561,18.09640026,15.98054122,15.00859298,14.23884305,14.48687836,14.78832302,15.85527493,15.09699097,15.76190926,16.22108472,17.35272398,1.9057778,27.993213653564453,JKM,JKM cold-snap 2021Q1
2021-01-21,TTF,19.875,19.16,17.13449,16.63003,16.68665,16.43538,16.55183,16.92722,17.37755,18.00457,18.36576,18.61935,18.57429,18.12484,16.15319,15.68835,15.44084,15.2361,15.32844,15.61264,15.99864,16.92002,17.34424,17.52097,17.47858,17.05563,15.10262,14.66801,14.4366,14.22135,14.30754,14.57281,14.9744,15.8368,16.23386,16.3822,0.017340552,1.783402681350708,TTF,JKM cold-snap 2021Q1
2021-01-21,THE,19.125,18.635,17.50448,17.00004,17.05665,16.82219,16.95567,17.2436,17.72574,18.26458,18.53264,18.62935,18.58429,18.13484,16.40319,15.93835,15.69084,15.4861,15.57844,15.86264,16.15364,17.07503,17.49924,17.67598,17.63358,17.21063,15.40262,14.96801,14.7366,14.52135,14.60754,14.87281,15.2494,16.1118,16.50886,16.6572,0.013774045,0.7656705975532532,THE,JKM cold-snap 2021Q1
2021-01-22,TTF,21.56,20.68,17.75025,17.0775,16.928,16.796,16.915,17.29863,17.69765,18.33622,18.70407,18.91225,18.86649,18.40996,16.20444,15.73812,15.48983,15.2856,15.37824,15.66337,16.044,16.968,17.39342,17.5437,17.50125,17.07775,15.00013,14.56846,14.33863,14.12235,14.20794,14.47137,14.96724,15.82922,16.22609,16.35947,0.021419305,2.5090651512145996,TTF,JKM cold-snap 2021Q1
2021-01-22,THE,20.8,20.155,18.10025,17.4275,17.278,17.16315,17.29953,17.59392,18.06251,18.61123,18.88417,18.93725,18.89149,18.43496,16.45944,15.99312,15.74483,15.5406,15.63324,15.91837,16.204,17.128,17.55342,17.7037,17.66125,17.23775,15.30013,14.86846,14.63863,14.42235,14.50794,14.77137,15.23224,16.09423,16.49109,16.62448,0.015820958,1.0482364892959595,THE,JKM cold-snap 2021Q1
2021-01-22,JKM,72.27788513,23.6998623,19.14440063,17.58342326,17.09898201,17.6193078,17.87049956,18.33699854,18.6043919,19.74988525,20.89537859,21.79305439,21.98383159,19.82149364,16.67747259,15.68513124,15.65312973,15.41305146,15.73376282,16.86891927,16.56580205,17.29540968,17.79926607,19.73783447,19.73783447,18.12501198,15.87132914,14.90600831,14.14150699,14.38787844,14.68727331,15.74691156,14.83857751,15.49213134,15.94344635,17.23199581,1.873764,27.512056350708008,JKM,JKM cold-snap 2021Q1
2021-01-25,TTF,20.09,19.39,17.088,16.554,16.42495,16.33411,16.44984,16.82292,17.22478,17.84629,18.2043,18.44513,18.40049,17.95524,15.94564,15.48677,15.24245,15.03068,15.12177,15.40214,15.79331,16.70287,17.12165,17.28363,17.2418,16.82459,14.84895,14.42163,14.19411,13.97138,14.05605,14.31666,14.76908,15.61965,16.01126,16.19535,0.018453911,1.9814834594726562,TTF,JKM cold-snap 2021Q1
2021-01-25,THE,19.314,18.84,17.443,16.909,16.77995,16.7058,16.83845,17.12467,17.56215,18.09629,18.36203,18.49513,18.45049,18.00524,16.21064,15.75177,15.50745,15.29567,15.38677,15.66714,15.94831,16.85787,17.27665,17.43862,17.3968,16.97959,15.14895,14.72163,14.49411,14.27138,14.35605,14.61666,15.04407,15.89465,16.28626,16.47035,0.014066059,0.8059816956520081,THE,JKM cold-snap 2021Q1
2021-01-25,JKM,72.55039635,23.11720669,18.73461439,17.35080765,17.1379143,17.49717182,17.67391093,17.85065004,18.45008459,19.38229939,20.43104104,21.62568989,21.81500906,19.66927531,16.54939323,15.56468086,15.53290815,15.29469339,15.61293131,16.73938441,16.43856504,17.16259058,17.66256737,19.64785158,19.64785158,18.04238845,15.79897107,14.83804792,14.07703485,14.32226541,14.62028921,15.67510585,14.77092738,15.42148859,15.87076881,17.14912346,1.9498773,28.65601348876953,JKM,JKM cold-snap 2021Q1
2021-01-26,THE,18.805,18.44,17.41192,16.91265,16.71626,16.74566,16.82855,17.06325,17.50092,18.03353,18.29853,18.46745,18.42286,17.97803,16.23639,15.77663,15.53184,15.32038,15.41165,15.69257,16.00323,16.91595,17.33618,17.48155,17.43962,17.02137,15.17019,14.74141,14.5131,14.29087,14.37585,14.63738,15.12935,15.9857,16.37997,16.5513,0.014221375,0.8274222612380981,THE,JKM cold-snap 2021Q1
2021-01-26,TTF,19.53,18.975,17.04192,16.54265,16.34626,16.35893,16.42496,16.74631,17.17385,17.79352,18.15048,18.42745,18.38286,17.93803,15.97639,15.51663,15.27184,15.06038,15.15165,15.43257,15.84822,16.76095,17.18118,17.32655,17.28462,16.86637,14.90019,14.47141,14.2431,14.02088,14.10585,14.36738,14.86935,15.7257,16.11997,16.2913,0.017278774,1.772411584854126,TTF,JKM cold-snap 2021Q1
2021-01-26,JKM,72.39399685,22.66503421,18.30637379,17.05107958,16.94647173,17.26029529,17.33003385,17.71359597,18.34660758,19.27359406,20.31645386,21.57907061,21.76798166,19.62687355,16.38655151,15.41152588,15.38006306,15.14418577,15.4592968,16.57465788,16.63795904,17.37075045,17.87678422,19.68751928,19.68751928,18.07881148,15.83086925,14.86802104,14.10545664,14.35120462,14.64981979,15.70676142,14.80075015,15.45264481,15.90280726,17.18591642,1.9669061,28.911951065063477,JKM,JKM cold-snap 2021Q1
2021-01-27,JKM,72.77351448,23.18830028,18.3675605,17.24157978,17.17120599,17.17552009,17.52604091,17.87656173,18.50682512,19.44190681,20.49387371,21.70327839,21.89328763,19.73984951,16.46247986,15.48293595,15.45133515,15.21435611,15.53093034,16.6514645,16.99260215,17.74101802,18.25784749,19.99031011,19.99031011,18.35685614,15.94039258,14.97087896,14.20304963,14.45049036,14.75115633,15.81541843,14.74724668,15.39678872,15.84532055,17.27601171,1.9448953,28.58113670349121,JKM,JKM cold-snap 2021Q1
2021-01-27,THE,19.02,18.705,17.54435,17.10645,16.97507,16.98923,17.02294,17.2089,17.66695,18.20433,18.47168,18.61885,18.57392,18.12568,16.30057,15.83883,15.59297,15.39705,15.48882,15.77127,16.06269,16.97912,17.40106,17.55988,17.51775,17.09748,15.28063,14.84837,14.61822,14.41205,14.49782,14.7618,15.21156,16.07437,16.47162,16.65513,0.013423876,0.71733158826828,THE,JKM cold-snap 2021Q1
2021-01-27,TTF,19.62,19.18,17.17935,16.74144,16.61007,16.60725,16.62396,16.89741,17.32905,17.95433,18.31451,18.56885,18.52392,18.07568,16.04557,15.58383,15.33797,15.14205,15.23382,15.51627,15.91269,16.82913,17.25106,17.40987,17.36775,16.94748,15.02063,14.58837,14.35822,14.15205,14.23782,14.5018,14.98156,15.84437,16.24162,16.42513,0.01634063,1.605503797531128,TTF,JKM cold-snap 2021Q1
2021-01-28,JKM,72.54840728,23.7885663,19.21040968,17.94921247,17.67503916,17.64923461,18.00942308,18.36961154,18.76877562,19.7170927,20.78394942,21.96773299,22.1600575,19.98037971,16.73728581,15.7413916,15.70927031,15.46834724,15.7902052,16.92942217,17.06261126,17.81411491,18.3330551,20.09426915,20.09426915,18.45232048,15.57436092,14.62709214,13.87690559,14.14914356,14.44355731,15.48563091,15.60744987,16.29487224,16.76956838,18.00614375,1.7901213,26.254932403564453,JKM,JKM cold-snap 2021Q1
2021-01-28,THE,20.275,19.875,17.98325,17.53377,17.39893,17.37718,17.41169,17.60228,17.9987,18.54597,18.81825,18.95205,18.90633,18.45029,16.48494,16.01803,15.76943,15.5753,15.66812,15.9538,16.22094,17.14562,17.57136,17.72638,17.68388,17.25996,15.31187,14.87815,14.64721,14.44155,14.52762,14.79252,15.23544,16.09962,16.49751,16.68038,0.01471316,0.895310640335083,THE,JKM cold-snap 2021Q1
2021-01-28,TTF,20.95,20.425,17.63325,17.18378,17.04893,17.00982,17.02694,17.30701,17.64915,18.28598,18.65281,18.89205,18.84633,18.39029,16.22494,15.75803,15.50943,15.3153,15.40812,15.6938,16.05594,16.98062,17.40636,17.56138,17.51888,17.09496,15.07187,14.63815,14.40721,14.20155,14.28762,14.55252,15.00544,15.86963,16.26751,16.45038,0.018799976,2.043052911758423,TTF,JKM cold-snap 2021Q1
2021-01-29,JKM,72.5029327,23.37071191,18.7398725,17.40513622,17.24495283,17.16780262,17.66234837,18.15689412,18.75701103,19.70473369,20.77092168,21.95396324,22.1461672,19.96785567,16.65262616,15.6617617,15.62982173,15.39009733,15.7103298,16.84378247,17.18886312,17.94593987,18.46874538,20.04852492,20.04852492,18.4103186,15.60782103,14.65851345,13.90672869,14.17954817,14.47461013,15.51890487,15.44685861,16.12718809,16.59701999,18.11767431,1.8289435,26.838417053222656,JKM,JKM cold-snap 2021Q1
2021-01-29,THE,19.52500214,19.05,17.76896,17.2125,16.65604,16.95431,16.98797,17.17378,17.69207,18.22932,18.49656,18.64385,18.59892,18.15068,16.40307,15.93837,15.69095,15.49605,15.58842,15.87271,16.19945,17.1229,17.54807,17.6986,17.65617,17.23292,15.235,14.80349,14.57373,14.3673,14.45292,14.71644,15.16381,16.02388,16.41986,16.60463,0.01588891,1.0576170682907104,THE,JKM cold-snap 2021Q1
